tag_index,tag_name,unmasked_weight,masked_rowsum,p,N,Nd
529,min:26575695,33,34341481204,68724326401,11580,405184
530,min:26575696,33,39623101382,68724326401,11580,405184
531,min:26575697,35,6235600030,68724326401,11580,405184
532,min:26575698,33,2715407262,68724326401,11580,405184
533,min:26575699,36,32639270727,68724326401,11580,405184
534,min:26575700,37,11011506496,68724326401,11580,405184
535,min:26575701,36,14925848885,68724326401,11580,405184
536,min:26575702,30,62293896082,68724326401,11580,405184
537,min:26575703,34,29815145964,68724326401,11580,405184
538,min:26575704,29,36225239339,68724326401,11580,405184
539,min:26575705,35,67534353767,68724326401,11580,405184
540,min:26575706,31,26049821596,68724326401,11580,405184
541,min:26575707,31,55778888427,68724326401,11580,405184
542,min:26575708,36,22068033247,68724326401,11580,405184
543,min:26575709,36,46941269751,68724326401,11580,405184
544,min:26575710,35,62886240322,68724326401,11580,405184
545,min:26575711,34,35895422453,68724326401,11580,405184
546,min:26575712,34,3903466981,68724326401,11580,405184
547,min:26575713,33,41172783648,68724326401,11580,405184
548,min:26575714,32,20467335154,68724326401,11580,405184
549,min:26575715,36,39548775143,68724326401,11580,405184
550,min:26575716,35,52984589067,68724326401,11580,405184
551,min:26575717,34,57248882179,68724326401,11580,405184
552,min:26575718,32,43111550151,68724326401,11580,405184
553,min:26575719,32,62061528543,68724326401,11580,405184
554,min:26575720,38,6587273195,68724326401,11580,405184
555,min:26575721,33,16387490078,68724326401,11580,405184
556,min:26575722,36,8494223638,68724326401,11580,405184
557,min:26575723,34,423973401,68724326401,11580,405184
558,min:26575724,34,6199579344,68724326401,11580,405184
559,min:26575725,36,48245013429,68724326401,11580,405184
560,min:26575726,35,42698405779,68724326401,11580,405184
561,min:26575727,33,36311461988,68724326401,11580,405184
562,min:26575728,36,60952697739,68724326401,11580,405184
563,min:26575729,35,10207314744,68724326401,11580,405184
564,min:26575730,33,56575876574,68724326401,11580,405184
565,min:26575731,35,23614602136,68724326401,11580,405184
566,min:26575732,34,24958490820,68724326401,11580,405184
567,min:26575733,34,7150060068,68724326401,11580,405184
568,min:26575734,35,64473358124,68724326401,11580,405184
569,min:26575735,36,64361076425,68724326401,11580,405184
570,min:26575736,31,5629013938,68724326401,11580,405184
571,min:26575737,34,9182921674,68724326401,11580,405184
572,min:26575738,34,28837224848,68724326401,11580,405184
573,min:26575739,35,27532369573,68724326401,11580,405184
574,min:26575740,37,33127560073,68724326401,11580,405184
575,min:26575741,31,17125130653,68724326401,11580,405184
576,min:26575742,35,63169646578,68724326401,11580,405184
577,min:26575743,35,40130612519,68724326401,11580,405184
578,min:26575744,33,52754708806,68724326401,11580,405184
579,min:26575745,33,41594643430,68724326401,11580,405184
580,min:26575746,33,18653562920,68724326401,11580,405184
581,min:26575747,38,20030798012,68724326401,11580,405184
582,min:26575748,35,66028979593,68724326401,11580,405184
583,min:26575749,35,64335789963,68724326401,11580,405184
584,min:26575750,39,4535617035,68724326401,11580,405184
585,min:26575751,35,16358917394,68724326401,11580,405184
586,min:26575752,34,36746165291,68724326401,11580,405184
587,min:26575753,34,61264890109,68724326401,11580,405184
588,min:26575754,36,5091292034,68724326401,11580,405184
589,min:26575755,37,39278726202,68724326401,11580,405184
590,min:26575756,34,8246452458,68724326401,11580,405184
591,min:26575757,36,38766749035,68724326401,11580,405184
592,min:26575758,33,3059570299,68724326401,11580,405184
593,min:26575759,36,34079851646,68724326401,11580,405184
594,min:26575760,36,31199142227,68724326401,11580,405184
595,min:26575761,36,9009822551,68724326401,11580,405184
596,min:26575762,36,44716945331,68724326401,11580,405184
597,min:26575763,35,38937794081,68724326401,11580,405184
598,min:26575764,36,39811765146,68724326401,11580,405184
599,min:26575765,37,59422134384,68724326401,11580,405184
600,min:26575766,34,53199236567,68724326401,11580,405184
601,min:26575767,36,20615471732,68724326401,11580,405184
602,min:26575768,34,13705457225,68724326401,11580,405184
603,min:26575769,35,30455126382,68724326401,11580,405184
604,min:26575770,32,20171621551,68724326401,11580,405184
605,min:26575771,34,63118160426,68724326401,11580,405184
606,min:26575772,36,49996162081,68724326401,11580,405184
607,min:26575773,37,18846953769,68724326401,11580,405184
608,min:26575774,35,34908273170,68724326401,11580,405184
609,min:26575775,33,47265095251,68724326401,11580,405184
610,min:26575776,38,58479613873,68724326401,11580,405184
611,min:26575777,33,30570933540,68724326401,11580,405184
612,min:26575778,38,26829907298,68724326401,11580,405184
613,min:26575779,37,76747242,68724326401,11580,405184
614,min:26575780,37,30669298788,68724326401,11580,405184
615,min:26575781,36,62354757323,68724326401,11580,405184
616,min:26575782,34,10676208759,68724326401,11580,405184
617,min:26575783,35,26480055320,68724326401,11580,405184
618,min:26575784,33,15851400290,68724326401,11580,405184
619,min:26575785,32,53015108913,68724326401,11580,405184
620,min:26575786,30,23860028932,68724326401,11580,405184
621,min:26575787,34,64581844041,68724326401,11580,405184
622,min:26575788,35,46214771224,68724326401,11580,405184
623,min:26575789,33,28553563282,68724326401,11580,405184
624,min:26575790,34,19939068516,68724326401,11580,405184
625,min:26575791,36,56755008763,68724326401,11580,405184
626,min:26575792,33,15922724584,68724326401,11580,405184
627,min:26575793,32,6349862477,68724326401,11580,405184
628,min:26575794,30,34246120390,68724326401,11580,405184
629,min:26575795,31,40467182537,68724326401,11580,405184
630,min:26575796,33,49133384855,68724326401,11580,405184
631,min:26575797,31,64327641926,68724326401,11580,405184
632,min:26575798,38,13932222524,68724326401,11580,405184
633,min:26575799,35,49254445185,68724326401,11580,405184
634,min:26575800,35,63617349848,68724326401,11580,405184
635,min:26575801,33,32032094050,68724326401,11580,405184
636,min:26575802,34,30482112690,68724326401,11580,405184
637,min:26575803,34,24531582473,68724326401,11580,405184
638,min:26575804,33,35248330718,68724326401,11580,405184
639,min:26575805,32,4722579308,68724326401,11580,405184
640,min:26575806,34,24866395513,68724326401,11580,405184
641,min:26575807,34,30302065918,68724326401,11580,405184
642,min:26575808,31,66946496046,68724326401,11580,405184
643,min:26575809,36,67793392443,68724326401,11580,405184
644,min:26575810,33,63104392693,68724326401,11580,405184
645,min:26575811,32,8005197689,68724326401,11580,405184
646,min:26575812,34,21420376749,68724326401,11580,405184
647,min:26575813,35,32078766880,68724326401,11580,405184
648,min:26575814,33,58692231334,68724326401,11580,405184
649,min:26575815,38,51815374690,68724326401,11580,405184
650,min:26575816,34,42444862874,68724326401,11580,405184
651,min:26575817,37,41916508675,68724326401,11580,405184
652,min:26575818,32,726040745,68724326401,11580,405184
653,min:26575819,37,63264845923,68724326401,11580,405184
654,min:26575820,38,40181610306,68724326401,11580,405184
655,min:26575821,35,10532561664,68724326401,11580,405184
656,min:26575822,34,22067916021,68724326401,11580,405184
657,min:26575823,34,33140325167,68724326401,11580,405184
658,min:26575824,39,2966908871,68724326401,11580,405184
659,min:26575825,35,27576585900,68724326401,11580,405184
660,min:26575826,35,24419657241,68724326401,11580,405184
661,min:26575827,28,14355480460,68724326401,11580,405184
662,min:26575828,35,8631372468,68724326401,11580,405184
663,min:26575829,36,38940052191,68724326401,11580,405184
664,min:26575830,37,10672883410,68724326401,11580,405184
665,min:26575831,35,8219042754,68724326401,11580,405184
666,min:26575832,36,21542984012,68724326401,11580,405184
667,min:26575833,38,55626738027,68724326401,11580,405184
668,min:26575834,32,27264340908,68724326401,11580,405184
669,min:26575835,34,25303810297,68724326401,11580,405184
670,min:26575836,32,61484335182,68724326401,11580,405184
671,min:26575837,33,1632991567,68724326401,11580,405184
672,min:26575838,35,16862006730,68724326401,11580,405184
673,min:26575839,36,13337922107,68724326401,11580,405184
674,min:26575840,33,64961815944,68724326401,11580,405184
675,min:26575841,33,20601373783,68724326401,11580,405184
676,min:26575842,32,43740510399,68724326401,11580,405184
677,min:26575843,31,30333958504,68724326401,11580,405184
678,min:26575844,33,24268671851,68724326401,11580,405184
679,min:26575845,35,2842628034,68724326401,11580,405184
680,min:26575846,35,52702967317,68724326401,11580,405184
681,min:26575847,36,46134728063,68724326401,11580,405184
682,min:26575848,34,1155555185,68724326401,11580,405184
683,min:26575849,34,54891246435,68724326401,11580,405184
684,min:26575850,34,1912776961,68724326401,11580,405184
685,min:26575851,35,67159945915,68724326401,11580,405184
686,min:26575852,36,45138468300,68724326401,11580,405184
687,min:26575853,33,4896713966,68724326401,11580,405184
688,min:26575854,34,35332336392,68724326401,11580,405184
689,min:26575855,36,14588540847,68724326401,11580,405184
690,min:26575856,37,30247314790,68724326401,11580,405184
691,min:26575857,36,39632205927,68724326401,11580,405184
692,min:26575858,33,62649184210,68724326401,11580,405184
693,min:26575859,32,21729309785,68724326401,11580,405184
694,min:26575860,34,35600156022,68724326401,11580,405184
695,min:26575861,36,68282538581,68724326401,11580,405184
696,min:26575862,33,47658321384,68724326401,11580,405184
697,min:26575863,33,59894335637,68724326401,11580,405184
698,min:26575864,36,64919374785,68724326401,11580,405184
699,min:26575865,37,20828043311,68724326401,11580,405184
700,min:26575866,36,32613950473,68724326401,11580,405184
701,min:26575867,35,46413269242,68724326401,11580,405184
702,min:26575868,36,45227257370,68724326401,11580,405184
703,min:26575869,41,42353093496,68724326401,11580,405184
704,min:26575870,35,57314972394,68724326401,11580,405184
705,min:26575871,36,60569887623,68724326401,11580,405184
706,min:26575872,36,46573598218,68724326401,11580,405184
707,min:26575873,30,46330297520,68724326401,11580,405184
708,min:26575874,35,9554698877,68724326401,11580,405184
709,min:26575875,34,49311364642,68724326401,11580,405184
710,min:26575876,34,159151119,68724326401,11580,405184
711,min:26575877,34,5180137958,68724326401,11580,405184
712,min:26575878,37,61937475394,68724326401,11580,405184
713,min:26575879,35,37511326054,68724326401,11580,405184
714,min:26575880,33,60802089695,68724326401,11580,405184
715,min:26575881,35,9624615021,68724326401,11580,405184
716,min:26575882,36,51397395601,68724326401,11580,405184
717,min:26575883,30,42137184835,68724326401,11580,405184
718,min:26575884,34,13679744109,68724326401,11580,405184
719,min:26575885,31,67927017262,68724326401,11580,405184
720,min:26575886,35,19248250303,68724326401,11580,405184
721,min:26575887,35,5233902549,68724326401,11580,405184
722,min:26575888,36,63980312529,68724326401,11580,405184
723,min:26575889,32,68581846942,68724326401,11580,405184
724,min:26575890,34,14076354345,68724326401,11580,405184
725,min:26575891,31,54892694934,68724326401,11580,405184
726,min:26575892,31,9206306104,68724326401,11580,405184
727,min:26575893,32,49133864070,68724326401,11580,405184
728,min:26575894,32,11881086806,68724326401,11580,405184
729,min:26575895,34,60019783504,68724326401,11580,405184
730,min:26575896,34,3136736062,68724326401,11580,405184
731,min:26575897,34,10497550347,68724326401,11580,405184
732,min:26575898,38,28230081081,68724326401,11580,405184
733,min:26575899,35,42197607787,68724326401,11580,405184
734,min:26575900,34,46795097526,68724326401,11580,405184
735,min:26575901,36,49587579882,68724326401,11580,405184
736,min:26575902,34,3388927726,68724326401,11580,405184
737,min:26575903,38,45476450546,68724326401,11580,405184
738,min:26575904,37,5721570772,68724326401,11580,405184
739,min:26575905,37,3053499683,68724326401,11580,405184
740,min:26575906,37,21712827853,68724326401,11580,405184
741,min:26575907,36,5918067312,68724326401,11580,405184
742,min:26575908,32,49893334947,68724326401,11580,405184
743,min:26575909,34,19833689403,68724326401,11580,405184
744,min:26575910,34,26858198669,68724326401,11580,405184
745,min:26575911,38,12696950238,68724326401,11580,405184
746,min:26575912,32,3924019759,68724326401,11580,405184
747,min:26575913,37,15582895187,68724326401,11580,405184
748,min:26575914,36,31526584303,68724326401,11580,405184
749,min:26575915,35,68476310987,68724326401,11580,405184
750,min:26575916,33,24973381640,68724326401,11580,405184
751,min:26575917,38,3342284852,68724326401,11580,405184
752,min:26575918,33,40326835446,68724326401,11580,405184
753,min:26575919,32,29691691257,68724326401,11580,405184
754,min:26575920,35,64732185631,68724326401,11580,405184
755,min:26575921,33,47585071471,68724326401,11580,405184
756,min:26575922,32,31508197455,68724326401,11580,405184
757,min:26575923,33,27129531748,68724326401,11580,405184
758,min:26575924,34,67513579534,68724326401,11580,405184
759,min:26575925,32,63233458386,68724326401,11580,405184
760,min:26575926,36,31411036852,68724326401,11580,405184
761,min:26575927,33,3172930972,68724326401,11580,405184
762,min:26575928,37,5160311772,68724326401,11580,405184
763,min:26575929,35,17069040625,68724326401,11580,405184
764,min:26575930,38,59784484633,68724326401,11580,405184
765,min:26575931,36,18504967887,68724326401,11580,405184
766,min:26575932,36,5169792541,68724326401,11580,405184
767,min:26575933,33,13973348761,68724326401,11580,405184
768,min:26575934,34,60606044721,68724326401,11580,405184
769,min:26575935,34,58073158276,68724326401,11580,405184
770,min:26575936,35,52336870707,68724326401,11580,405184
771,min:26575937,33,4081169355,68724326401,11580,405184
772,min:26575938,36,6969926954,68724326401,11580,405184
773,min:26575939,33,5069664853,68724326401,11580,405184
774,min:26575940,37,37805385491,68724326401,11580,405184
775,min:26575941,32,31184836328,68724326401,11580,405184
776,min:26575942,32,44258944132,68724326401,11580,405184
777,min:26575943,36,62144230725,68724326401,11580,405184
778,min:26575944,35,55047770276,68724326401,11580,405184
779,min:26575945,36,48149963412,68724326401,11580,405184
780,min:26575946,37,54509683487,68724326401,11580,405184
781,min:26575947,34,67351622234,68724326401,11580,405184
782,min:26575948,36,41743287986,68724326401,11580,405184
783,min:26575949,35,31950384512,68724326401,11580,405184
784,min:26575950,36,65458479393,68724326401,11580,405184
785,min:26575951,35,63148593294,68724326401,11580,405184
786,min:26575952,33,24788327050,68724326401,11580,405184
787,min:26575953,37,14519105551,68724326401,11580,405184
788,min:26575954,38,61324346374,68724326401,11580,405184
789,min:26575955,33,34783205992,68724326401,11580,405184
790,min:26575956,36,17534554565,68724326401,11580,405184
791,min:26575957,33,58378122600,68724326401,11580,405184
792,min:26575958,32,1529822171,68724326401,11580,405184
793,min:26575959,34,56841611100,68724326401,11580,405184
